Meter,ReadingDateTime,ReadingDate,E (Usage kWh),KW,KVA,PF,Quality,QualityText
All,8/8/2020 4:00,8/8/2020 0:00,21.28,85.12,86.452,0.984587254,A,Actual
All,8/8/2020 4:15,8/8/2020 0:00,24.96,99.84,101.039,0.988132513,A,Actual
All,8/8/2020 4:30,8/8/2020 0:00,24.88,99.52,100.698,0.988298121,A,Actual
All,8/8/2020 4:45,8/8/2020 0:00,25.04,100.16,101.271,0.98902885,A,Actual
All,8/8/2020 5:00,8/8/2020 0:00,38.66,154.64,166.075,0.931143268,A,Actual
All,8/8/2020 5:15,8/8/2020 0:00,56.24,224.96,238.441,0.943460124,A,Actual
All,8/8/2020 5:30,8/8/2020 0:00,50.52,202.08,206.301,0.979538038,A,Actual
All,8/8/2020 5:45,8/8/2020 0:00,58.44,233.76,237.865,0.982742477,A,Actual
All,8/8/2020 6:00,8/8/2020 0:00,60.88,243.52,247.723,0.983032675,A,Actual
All,8/8/2020 6:15,8/8/2020 0:00,63.58,254.32,258.404,0.984195215,A,Actual
All,8/8/2020 6:30,8/8/2020 0:00,74.78,299.12,308.802,0.968646294,A,Actual
All,8/8/2020 6:45,8/8/2020 0:00,76.28,305.12,315.678,0.966553853,A,Actual
All,8/8/2020 7:00,8/8/2020 0:00,70.08,280.32,288.3,0.972321781,A,Actual
All,8/8/2020 7:15,8/8/2020 0:00,69.84,279.36,286.615,0.97468672,A,Actual
All,8/8/2020 7:30,8/8/2020 0:00,80.66,322.64,333.639,0.967034158,A,Actual
All,8/8/2020 7:45,8/8/2020 0:00,78.08,312.32,323.191,0.966362168,A,Actual
All,8/8/2020 8:00,8/8/2020 0:00,77.64,310.56,321.081,0.967232507,A,Actual
All,8/8/2020 8:15,8/8/2020 0:00,72.56,290.24,301,0.96425294,A,Actual
All,8/8/2020 8:30,8/8/2020 0:00,82.44,329.76,341.033,0.966943754,A,Actual
All,8/8/2020 8:45,8/8/2020 0:00,104.46,417.84,445.427,0.938066844,A,Actual
All,8/8/2020 9:00,8/8/2020 0:00,90.14,360.56,383.689,0.939720339,A,Actual
All,8/8/2020 9:15,8/8/2020 0:00,90.76,363.04,384.258,0.944782924,A,Actual
All,8/8/2020 9:30,8/8/2020 0:00,91.74,366.96,388.25,0.945164758,A,Actual
All,8/8/2020 9:45,8/8/2020 0:00,102.1,408.4,441.665,0.924681855,A,Actual
All,8/8/2020 10:00,8/8/2020 0:00,97.68,390.72,424.772,0.919835269,A,Actual
All,8/8/2020 10:15,8/8/2020 0:00,89.8,359.2,385.171,0.932572612,A,Actual
All,8/8/2020 10:30,8/8/2020 0:00,92.9,371.6,392.871,0.945856655,A,Actual
All,8/8/2020 10:45,8/8/2020 0:00,85.26,341.04,358.538,0.951196274,A,Actual
All,8/8/2020 11:00,8/8/2020 0:00,75.88,303.52,314.717,0.964422771,A,Actual
All,8/8/2020 11:15,8/8/2020 0:00,68.52,274.08,286.015,0.95827162,A,Actual
All,8/8/2020 11:30,8/8/2020 0:00,68.26,273.04,286.92,0.951624478,A,Actual
All,8/8/2020 11:45,8/8/2020 0:00,60.68,242.72,249.949,0.971076546,A,Actual
All,8/8/2020 12:00,8/8/2020 0:00,51.76,207.04,213.509,0.969700103,A,Actual
All,8/8/2020 12:15,8/8/2020 0:00,49.86,199.44,206.393,0.966312076,A,Actual
All,8/8/2020 12:30,8/8/2020 0:00,37.98,151.92,155.42,0.977477357,A,Actual
All,8/8/2020 12:45,8/8/2020 0:00,31.52,126.08,127.534,0.988602607,A,Actual
All,8/8/2020 13:00,8/8/2020 0:00,26,104,106.091,0.980289581,A,Actual
All,8/8/2020 13:15,8/8/2020 0:00,26.38,105.52,107.692,0.979830825,A,Actual
All,8/8/2020 13:30,8/8/2020 0:00,25.08,100.32,102.389,0.979791603,A,Actual
All,8/8/2020 13:45,8/8/2020 0:00,25.8,103.2,105.015,0.982716568,A,Actual
All,8/8/2020 14:00,8/8/2020 0:00,23.26,93.04,94.796,0.981479014,A,Actual
All,8/8/2020 14:15,8/8/2020 0:00,18.36,73.44,75.046,0.978606312,A,Actual
All,8/8/2020 14:30,8/8/2020 0:00,19.14,76.56,78.165,0.979463005,A,Actual
All,8/8/2020 14:45,8/8/2020 0:00,18.72,74.88,76.488,0.978980422,A,Actual
All,8/8/2020 15:00,8/8/2020 0:00,19.36,77.44,79.158,0.978302504,A,Actual
All,8/8/2020 15:15,8/8/2020 0:00,18.64,74.56,76.126,0.979432573,A,Actual
All,8/8/2020 15:30,8/8/2020 0:00,18.96,75.84,77.317,0.980897715,A,Actual
All,8/8/2020 15:45,8/8/2020 0:00,19.04,76.16,77.631,0.981053406,A,Actual
All,8/8/2020 16:00,8/8/2020 0:00,18.72,74.88,76.298,0.981418451,A,Actual
All,8/8/2020 16:15,8/8/2020 0:00,18.58,74.32,75.748,0.981145297,A,Actual
All,8/8/2020 16:30,8/8/2020 0:00,18.68,74.72,76.095,0.981931385,A,Actual
All,8/8/2020 16:45,8/8/2020 0:00,18.74,74.96,76.486,0.980054274,A,Actual
All,8/8/2020 17:00,8/8/2020 0:00,19.18,76.72,78.15,0.981705875,A,Actual
All,8/8/2020 17:15,8/8/2020 0:00,18.56,74.24,75.639,0.981505159,A,Actual
All,8/8/2020 17:30,8/8/2020 0:00,18.9,75.6,76.944,0.982529176,A,Actual
All,8/8/2020 17:45,8/8/2020 0:00,19.38,77.52,78.861,0.982998264,A,Actual
All,8/8/2020 18:00,8/8/2020 0:00,19.8,79.2,80.484,0.98404444,A,Actual
All,8/8/2020 18:15,8/8/2020 0:00,20.34,81.36,82.597,0.985026412,A,Actual
All,8/8/2020 18:30,8/8/2020 0:00,20.4,81.6,83.108,0.981855054,A,Actual
All,8/8/2020 18:45,8/8/2020 0:00,20.34,81.36,82.872,0.981750849,A,Actual
All,8/8/2020 19:00,8/8/2020 0:00,20.1,80.4,82.072,0.97963218,A,Actual
All,8/8/2020 19:15,8/8/2020 0:00,20.66,82.64,84.221,0.981232737,A,Actual
All,8/8/2020 19:30,8/8/2020 0:00,20.36,81.44,82.981,0.98142428,A,Actual
All,8/8/2020 19:45,8/8/2020 0:00,20.34,81.36,83.076,0.979339382,A,Actual
All,8/8/2020 20:00,8/8/2020 0:00,20.1,80.4,82.12,0.979053253,A,Actual
All,8/8/2020 20:15,8/8/2020 0:00,20.24,80.96,82.573,0.980468738,A,Actual
All,8/8/2020 20:30,8/8/2020 0:00,19.74,78.96,80.22,0.984297856,A,Actual
All,8/8/2020 20:45,8/8/2020 0:00,19.62,78.48,79.819,0.983222082,A,Actual
All,8/8/2020 21:00,8/8/2020 0:00,20.22,80.88,82.296,0.982795012,A,Actual
All,8/8/2020 21:15,8/8/2020 0:00,19.68,78.72,79.983,0.984204222,A,Actual
All,8/8/2020 21:30,8/8/2020 0:00,20.76,83.04,84.349,0.984486163,A,Actual
All,8/8/2020 21:45,8/8/2020 0:00,19.68,78.72,80.22,0.981302644,A,Actual
All,8/8/2020 22:00,8/8/2020 0:00,20.22,80.88,82.341,0.982261962,A,Actual
All,8/8/2020 22:15,8/8/2020 0:00,19.76,79.04,80.534,0.98144956,A,Actual
All,8/8/2020 22:30,8/8/2020 0:00,19.8,79.2,80.645,0.982077093,A,Actual
All,8/8/2020 22:45,8/8/2020 0:00,20.06,80.24,81.579,0.983586221,A,Actual
All,8/8/2020 23:00,8/8/2020 0:00,20,80,81.372,0.983138318,A,Actual
All,8/8/2020 23:15,8/8/2020 0:00,19.64,78.56,79.927,0.982894803,A,Actual
All,8/8/2020 23:30,8/8/2020 0:00,20.04,80.16,81.429,0.984415388,A,Actual
All,8/8/2020 23:45,8/8/2020 0:00,19.88,79.52,80.856,0.98347169,A,Actual
All,9/8/2020 0:00,9/8/2020 0:00,19.82,79.28,80.739,0.981928576,A,Actual
All,9/8/2020 0:15,9/8/2020 0:00,20,80,81.329,0.98366465,A,Actual
All,9/8/2020 0:30,9/8/2020 0:00,20.5,82,83.397,0.983250213,A,Actual
All,9/8/2020 0:45,9/8/2020 0:00,19.78,79.12,80.628,0.981299011,A,Actual
All,9/8/2020 1:00,9/8/2020 0:00,19.7,78.8,79.965,0.985431249,A,Actual
All,9/8/2020 1:15,9/8/2020 0:00,20,80,81.387,0.982961106,A,Actual
All,9/8/2020 1:30,9/8/2020 0:00,19.68,78.72,80.114,0.982599795,A,Actual
All,9/8/2020 1:45,9/8/2020 0:00,20.24,80.96,82.259,0.984210449,A,Actual
All,9/8/2020 2:00,9/8/2020 0:00,20.02,80.08,81.379,0.984042488,A,Actual
All,9/8/2020 2:15,9/8/2020 0:00,19.82,79.28,80.785,0.981372369,A,Actual
All,9/8/2020 2:30,9/8/2020 0:00,19.84,79.36,80.714,0.983229348,A,Actual
All,9/8/2020 2:45,9/8/2020 0:00,20.04,80.16,81.603,0.982312854,A,Actual
All,9/8/2020 3:00,9/8/2020 0:00,19.8,79.2,80.615,0.982442682,A,Actual
